Operon,Length (nt),ID,Bin #,Posi,Posi_err,Lifetime,Lifetime_err,Chisq
yhhX,1038,1604,1,0.296274,0.159979,2.42886,0.104251,17.6663
yhhX,1038,1604,2,0.951513,0.165669,2.55695,0.115899,12.2533
yhhK,384,1611,0,0.102328,0.219826,2.0101,0.135505,36.8556
rpoH,855,1613,0,-0.569773,0.117383,2.77109,0.0778116,98.0855
rpoH,855,1613,1,-0.19898,0.11226,3.1213,0.0835899,57.9976
rsmD-yhhL,856,1614,0,0.0631983,0.150924,1.6628,0.0888086,38.2447
rsmD-yhhL,856,1614,1,0.813787,0.0972299,1.49696,0.0595094,23.322
yhhM,360,1615,0,0.0282318,0.274024,2.00781,0.171599,30.1864
yhhN,627,1616,0,-0.0382043,0.165297,2.07384,0.108677,30.8732
yhhN,627,1616,1,0.468386,0.316377,2.00764,0.218699,46.6936
dcrB,558,1620,0,-0.000948648,0.152976,3.85513,0.133757,47.8019
acpT,588,1623,0,0.378038,0.151706,1.20617,0.10042,53.4888
yhiN,1203,1628,0,0.0308369,0.166234,1.80994,0.100152,51.3282
yhiN,1203,1628,1,-0.287737,0.20207,2.00585,0.12687,45.8233
yhiN,1203,1628,2,-0.203521,0.270682,2.1347,0.175533,32.5607
yhiN,1203,1628,3,-0.175908,0.237309,2.30881,0.157349,20.9887
pitA,1500,1629,0,0.309768,0.135888,2.87584,0.0994289,36.4113
pitA,1500,1629,1,0.143039,0.153998,3.11166,0.113088,16.2343
pitA,1500,1629,2,0.674537,0.129537,2.79293,0.0936531,10.329
pitA,1500,1629,3,0.855361,0.0977025,2.66558,0.0700883,32.2383
pitA,1500,1629,4,0.5192,0.126606,2.98907,0.0918841,18.169
uspA,435,1631,0,-0.21897,0.255307,4.99242,0.263427,9.72241
prlC-yhiQ,2803,1633,0,1.41128,0.133404,1.78189,0.0840403,83.1422
prlC-yhiQ,2803,1633,1,1.43221,0.205003,2.55826,0.146424,13.4593
prlC-yhiQ,2803,1633,2,1.50049,0.170959,2.30743,0.105757,10.0313
prlC-yhiQ,2803,1633,3,1.72921,0.164516,2.47084,0.109424,13.819
prlC-yhiQ,2803,1633,4,1.88731,0.321539,2.33611,0.214517,10.3116
prlC-yhiQ,2803,1633,5,0.875657,0.193647,3.0901,0.152138,10.2497
prlC-yhiQ,2803,1633,6,1.42352,0.172313,2.95183,0.133732,10.3537
prlC-yhiQ,2803,1633,7,1.3236,0.176351,2.50592,0.119844,17.9602
prlC-yhiQ,2803,1633,8,1.49998,0.23158,2.82304,0.173719,20.9847
yhiR,843,1634,0,0.30503,0.11611,2.09873,0.0736101,25.501
yhiR,843,1634,1,0.348139,0.130901,2.14832,0.0841853,14.7204
gor,1353,1635,0,0.400766,0.228741,4.62323,0.239431,42.3199
gor,1353,1635,1,1.40409,0.285006,4.85454,0.328835,16.2224
gor,1353,1635,2,0.533505,0.268294,4.98079,0.289804,14.4819
gor,1353,1635,3,1.22015,0.336596,5.082,0.391838,10.8378
kdgK,930,1651,0,0.525261,0.290367,1.90741,0.184442,29.6759
kdgK,930,1651,1,0.48393,0.303093,2.19784,0.208584,22.9593
kdgK,930,1651,2,0.508397,0.310362,2.03913,0.204522,36.3632
yhjJ,1497,1652,0,-0.512019,0.167078,1.98474,0.102126,99.9624
yhjJ,1497,1652,1,0.748251,0.248002,2.15032,0.173773,51.3764
yhjJ,1497,1652,2,-0.421668,0.283861,2.62459,0.191393,34.9265
yhjJ,1497,1652,3,0.944609,0.176325,2.11125,0.124621,56.9523
dctA,1287,1653,0,-0.239433,0.683449,8.45814,1.1391,11.9516
dctA,1287,1653,1,-0.263956,0.746526,9.10659,1.32331,8.95524
dctA,1287,1653,2,-1.13433,0.52842,6.61495,0.615706,23.3381
dctA,1287,1653,3,-2.63069,1.21126,9.67105,1.61414,16.7279
yhjV,1272,1660,0,-0.321166,0.341848,3.21463,0.253515,10.3261
yhjV,1272,1660,1,0.435947,0.368141,3.16339,0.284583,16.3718
yhjV,1272,1660,2,0.129404,0.238281,2.45227,0.1542,23.0476
yhjV,1272,1660,3,2.37279,0.32266,2.08336,0.18746,12.8575
eptB,1692,1663,0,-1.4176,0.453676,3.11558,0.285482,56.466
eptB,1692,1663,1,0.798477,0.100383,0.633446,0.0688626,40.6564
eptB,1692,1663,2,0.439318,0.143594,1.11102,0.0939182,29.8866
eptB,1692,1663,3,0.500016,0.266444,1.50545,0.16477,29.9787
eptB,1692,1663,4,0.695911,0.202661,1.20272,0.128594,36.2886
yiaD,660,1666,0,0.280859,0.130908,5.1035,0.143469,128.008
yiaD,660,1666,1,0.386724,0.117652,4.49199,0.115724,86.5521
ghrB,975,1667,0,0.69893,0.265824,6.34485,0.36301,30.3325
ghrB,975,1667,1,-1.83094,0.693032,10.6738,1.1301,49.1567
ghrB,975,1667,2,-1.19063,0.820221,11.3973,1.57612,26.5849
yiaF,711,1668,0,0.569157,0.169735,4.51443,0.170137,31.0913
yiaF,711,1668,1,1.33372,0.171186,4.77969,0.190055,2.46636
bax,825,1677,0,0.659752,0.0537623,1.54514,0.0315361,39.8766
bax,825,1677,1,0.691684,0.0780145,1.73577,0.0476693,76.0991
avtA,1254,1679,0,0.379983,0.0879362,1.45929,0.0543373,35.788
avtA,1254,1679,1,0.624387,0.115664,1.52617,0.068982,22.2446
avtA,1254,1679,2,0.754263,0.110894,1.66678,0.0683967,19.8421
avtA,1254,1679,3,0.3293,0.112922,1.7367,0.0689605,37.2636
yiaJ,849,1681,0,0.587121,0.178392,1.63897,0.1071,23.5139
yiaJ,849,1681,1,-0.189933,0.210991,1.86311,0.134126,46.1906
yibL,363,1692,0,1.09153,0.121625,1.96162,0.0706818,4.81466
lldPRD,3619,1693,0,0.204861,0.117006,1.42851,0.0712098,53.5346
lldPRD,3619,1693,1,0.306809,0.130144,1.32696,0.0832055,79.9041
lldPRD,3619,1693,2,0.0950558,0.165042,1.51998,0.0999967,79.0336
lldPRD,3619,1693,3,0.505916,0.135865,1.44782,0.0822215,54.1023
lldPRD,3619,1693,4,0.419534,0.174349,1.83893,0.112955,63.9614
lldPRD,3619,1693,5,1.20031,0.153925,1.48589,0.0903852,51.2568
lldPRD,3619,1693,6,1.48975,0.119995,1.44766,0.0744989,41.5616
lldPRD,3619,1693,7,1.71332,0.233978,2.54,0.164997,19.2245
lldPRD,3619,1693,8,1.83601,0.333768,4.91294,0.394939,11.3808
lldPRD,3619,1693,9,2.493,0.46616,5.47582,0.639958,29.9858
lldPRD,3619,1693,10,2.74118,0.312919,4.62478,0.384937,35.3025
lldPRD,3619,1693,11,2.5207,0.222495,3.70846,0.215929,46.0145
trmL,474,1694,0,0.209637,0.324317,4.41249,0.31308,18.5167
cysE,822,1695,0,1.02639,0.150938,2.74275,0.103882,15.4701
cysE,822,1695,1,0.402911,0.163498,2.67103,0.117243,25.8443
yibN,432,1697,0,1.75819,0.107023,3.50339,0.0936043,16.4119
kbl-tdh,2232,1698,0,0.505936,0.471665,15.6377,1.49028,28.337
kbl-tdh,2232,1698,1,-0.927732,0.537245,16.088,1.47366,40.6276
kbl-tdh,2232,1698,2,-0.687478,0.919178,18.7131,3.05479,38.3798
kbl-tdh,2232,1698,3,-7.77216,5.59521,68.3642,30.8297,19.9881
kbl-tdh,2232,1698,4,1.00354,0.41897,13.3294,1.15152,13.8294
kbl-tdh,2232,1698,5,-10,5.54963,32.2793,12.6555,43.3453
kbl-tdh,2232,1698,6,0.0593809,0.634325,21.5474,2.5956,19.9493
yicC,864,1702,0,0.61127,0.202184,3.73448,0.174655,13.4516
yicC,864,1702,1,0.699161,0.16283,3.24733,0.129557,16.3945
gmk,624,1704,0,0.67088,0.0645857,1.93564,0.0403296,86.9316
gmk,624,1704,1,0.486783,0.0763246,2.33069,0.0517776,61.9629
rpoZ-spoT-trmH-recG,5186,1705,0,-0.0265342,0.0730653,4.26699,0.0690133,61.4759
rpoZ-spoT-trmH-recG,5186,1705,1,0.705831,0.0650505,2.64779,0.0456569,35.4491
rpoZ-spoT-trmH-recG,5186,1705,2,1.55105,0.0497854,0.855336,0.02629,119.796
rpoZ-spoT-trmH-recG,5186,1705,3,1.62136,0.0495833,0.788467,0.0264677,79.4488
rpoZ-spoT-trmH-recG,5186,1705,4,1.68489,0.0643555,0.76335,0.0355907,48.3537
rpoZ-spoT-trmH-recG,5186,1705,5,1.47137,0.0566933,0.917077,0.0353969,106.793
rpoZ-spoT-trmH-recG,5186,1705,6,1.74477,0.0755242,1.01355,0.0418078,72.3514
rpoZ-spoT-trmH-recG,5186,1705,7,1.88841,0.0455292,0.902677,0.0256043,76.8402
rpoZ-spoT-trmH-recG,5186,1705,8,1.92575,0.0776578,0.966784,0.0440451,62.8112
rpoZ-spoT-trmH-recG,5186,1705,9,2.76996,0.0786926,0.762738,0.041471,74.7108
rpoZ-spoT-trmH-recG,5186,1705,10,0.949535,0.100558,1.86042,0.0623569,75.6667
rpoZ-spoT-trmH-recG,5186,1705,11,3.01207,0.15385,0.799131,0.072868,61.7589
rpoZ-spoT-trmH-recG,5186,1705,12,1.78092,0.138631,1.64782,0.0764587,44.3005
rpoZ-spoT-trmH-recG,5186,1705,13,0.93051,0.123451,2.01153,0.0776875,57.3377
rpoZ-spoT-trmH-recG,5186,1705,14,2.84772,0.128176,1.33246,0.0726218,46.9715
rpoZ-spoT-trmH-recG,5186,1705,15,2.78922,0.218333,1.63753,0.129935,11.213
rpoZ-spoT-trmH-recG,5186,1705,16,4.00479,0.449714,0.69573,0.216716,29.6694
gltS,1206,1706,0,-0.0358552,0.0895691,2.25793,0.0588937,37.6497
gltS,1206,1706,1,-0.332486,0.100553,2.11017,0.0632116,155.952
gltS,1206,1706,2,0.158646,0.110596,2.49706,0.0738826,65.9856
gltS,1206,1706,3,0.388448,0.13895,2.63689,0.100198,55.0522
yicH,1710,1708,0,0.337942,0.155605,1.28085,0.0963935,45.4316
yicH,1710,1708,1,0.834516,0.134728,1.10502,0.0902742,43.7621
yicH,1710,1708,2,0.867726,0.155692,1.18013,0.105035,45.1718
yicH,1710,1708,3,0.833274,0.142663,1.34354,0.094539,72.6191
yicH,1710,1708,4,0.227842,0.194071,1.8175,0.122745,57.5771
nepI,1191,1715,0,0.813698,0.162227,2.08159,0.105198,10.9929
nepI,1191,1715,1,0.407283,0.204185,2.10062,0.137855,34.5724
nepI,1191,1715,2,0.647531,0.21986,2.29656,0.141902,15.811
yicN,453,1716,0,-0.197171,0.166103,1.49727,0.102344,43.5852
yidQ,333,1725,0,-0.0119865,0.203482,1.42554,0.132119,55.6059
yidA,813,1728,0,-0.0494839,0.277674,4.96258,0.290281,19.634
yidA,813,1728,1,0.81587,0.235595,4.77782,0.257386,6.3878
yidB,399,1729,0,-0.14841,0.839224,7.21872,1.19038,6.99363
gyrB,2415,1730,0,0.608168,0.0877843,3.4086,0.0689075,232.494
gyrB,2415,1730,1,3.7608,0.14915,2.60866,0.13748,12.4956
gyrB,2415,1730,2,4.30302,0.151268,2.49074,0.136609,8.88402
gyrB,2415,1730,3,4.17547,0.167847,2.50124,0.145903,57.6057
gyrB,2415,1730,4,4.70749,0.137326,2.67282,0.148327,20.5313
gyrB,2415,1730,5,4.59034,0.122691,2.55732,0.123531,41.3321
gyrB,2415,1730,6,4.7356,0.118026,2.5863,0.124931,35.9679
gyrB,2415,1730,7,4.41629,0.169509,3.07366,0.188395,167.814
rpmH-rnpA,517,1731,0,0.881389,0.0316704,3.09865,0.025185,109.199
mnmE,1365,1732,0,0.563619,0.240445,4.02941,0.216247,16.6467
mnmE,1365,1732,1,1.12411,0.326058,4.1871,0.309211,7.36638
mnmE,1365,1732,2,1.86226,0.218356,3.27369,0.181158,18.6137
mnmE,1365,1732,3,1.92702,0.194949,3.0766,0.157468,17.4465
yieEF,1350,1734,0,0.549483,0.101049,1.18361,0.059667,54.1939
yieEF,1350,1734,1,-0.480432,0.205903,2.12544,0.127236,51.4845
yieEF,1350,1734,2,-0.514008,0.271343,3.10189,0.196489,35.1784
yieEF,1350,1734,3,-0.641896,0.373923,3.97836,0.306893,11.413
yieG,1338,1735,0,0.983418,0.197848,3.1963,0.164331,8.21477
yieG,1338,1735,1,0.851307,0.17489,2.93508,0.132267,14.6945
yieG,1338,1735,2,0.687511,0.156935,2.92405,0.114879,27.1927
yieG,1338,1735,3,0.206295,0.2375,3.48069,0.186868,16.0398
yieH,666,1736,0,1.72998,0.578923,5.08287,0.686706,2.46168
yieH,666,1736,1,1.50983,0.602334,5.66568,0.766108,12.5593
asnC,459,1738,0,0.414995,0.290197,2.32625,0.193976,12.4005
asnA,993,1739,0,-0.00223578,0.23096,3.00283,0.172723,9.12069
asnA,993,1739,1,-0.63388,0.419052,2.92157,0.278552,13.0803
asnA,993,1739,2,-0.886516,0.473622,2.74139,0.298355,19.3944
kup,1869,1741,0,0.319179,0.173577,1.90788,0.108019,20.2432
kup,1869,1741,1,0.328443,0.219876,2.09432,0.141791,20.8882
kup,1869,1741,2,0.0898917,0.28841,2.12593,0.177321,12.6063
kup,1869,1741,3,0.486676,0.204334,2.03135,0.133392,19.4029
kup,1869,1741,4,0.0809041,0.249839,2.25747,0.15239,9.61787
kup,1869,1741,5,2.48967,0.276762,1.37765,0.14315,17.4499
hdfR,840,1745,0,-0.0580684,0.401185,4.46288,0.387463,7.69516
hdfR,840,1745,1,-0.311966,0.375994,4.35569,0.34549,10.9081
yifE,339,1746,0,1.11995,0.0974925,3.17243,0.0750559,6.04179
ilvC,1476,1749,0,0.339938,0.0688111,1.9351,0.0423775,21.2673
ilvC,1476,1749,1,-0.0303072,0.0716486,2.02981,0.0454371,27.7323
ilvC,1476,1749,2,0.427069,0.0710629,2.11035,0.0450683,31.668
ilvC,1476,1749,3,0.529292,0.0656691,1.93639,0.0390861,36.1726
rep,2022,1752,0,0.225093,0.211724,1.29887,0.132328,32.5481
rep,2022,1752,1,0.620235,0.197552,1.1255,0.127377,41.4415
rep,2022,1752,2,0.473733,0.142337,1.16861,0.0926174,34.1701
rep,2022,1752,3,1.73846,0.0818132,0.278347,0.0728527,93.5787
rep,2022,1752,4,0.993247,0.123751,1.06707,0.0861733,44.6803
rep,2022,1752,5,0.833356,0.143251,1.38118,0.0914182,35.9997
gpp,1485,1753,0,1.32837,0.0588865,1.22875,0.0340838,68.7573
gpp,1485,1753,1,1.24889,0.0578207,1.14382,0.0328254,81.2206
gpp,1485,1753,2,1.31994,0.0702064,1.1634,0.0406976,57.2096
gpp,1485,1753,3,0.785625,0.0833207,1.5279,0.0506551,102.325
rhlB,1266,1754,0,1.07951,0.0652059,1.48253,0.0359917,79.326
rhlB,1266,1754,1,0.96355,0.0557001,1.67841,0.0352281,48.9013
rhlB,1266,1754,2,0.929848,0.0430592,1.52122,0.0261556,66.1656
rhlB,1266,1754,3,0.787355,0.0519825,1.64537,0.0313627,50.359
trxA,330,1755,0,0.779368,0.0718074,4.72668,0.0765596,51.3891
rhoL-rho,1446,1756,0,0.613684,0.0364813,3.126,0.0276684,94.4291
rhoL-rho,1446,1756,1,0.852674,0.035111,3.09421,0.0273939,101.252
rhoL-rho,1446,1756,2,0.832295,0.0378353,3.09361,0.0295486,55.8604
rhoL-rho,1446,1756,3,0.719772,0.0419864,3.22479,0.0332125,51.8735
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,0,1.01562,0.0817478,1.70971,0.0448409,69.4835
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,1,0.361541,0.076195,1.92227,0.0465814,63.7861
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,2,0.812975,0.105326,2.26277,0.0703767,15.7641
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,3,1.36654,0.086714,1.92782,0.0528248,3.94766
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,4,1.57861,0.106064,1.95978,0.0613185,4.6577
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,5,1.4376,0.10965,2.18011,0.0705887,23.639
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,6,2.73149,0.155036,2.00457,0.100874,9.20282
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,7,2.68549,0.152987,2.00957,0.096853,7.38838
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,8,3.18767,0.178978,1.957,0.116777,13.7016
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,9,3.56187,0.106141,1.66309,0.0681204,11.2035
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,10,2.85262,0.0903343,1.74031,0.0532575,98.0015
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,11,3.7714,0.064108,1.35893,0.0395159,6.46592
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,12,3.37935,0.0910658,1.51894,0.0536408,62.0448
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,13,3.69145,0.084677,1.48249,0.0531687,30.1402
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,14,3.7491,0.103716,1.60382,0.0683561,48.493
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,15,3.85986,0.0773509,1.46826,0.0490796,50.5647
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,16,4.75924,0.0865561,1.25904,0.0554901,17.6918
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,17,4.91923,0.10266,1.51627,0.0767373,32.2518
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,18,4.81878,0.0854275,1.56735,0.0633877,78.3943
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,19,5.72964,0.165259,1.76821,0.158644,9.67405
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,20,5.86481,0.124136,1.72816,0.122497,62.3112
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,21,6.13596,0.174279,1.59794,0.157895,27.2722
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,22,6.69241,0.136295,1.6067,0.166755,51.6524
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,23,7.00139,0.445296,2.05344,0.63472,43.6695
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,24,6.92517,0.126792,1.69535,0.182404,51.5649
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,25,6.73588,0.142043,1.76505,0.191705,34.5425
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,26,6.99137,0.102683,1.56934,0.142912,42.0482
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,27,7.55688,0.172069,1.21648,0.220139,41.3068
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,28,7.01619,0.451761,2.09645,0.644629,56.5651
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,29,7.55041,0.178518,1.267,0.235338,24.5554
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,30,7.45258,0.27708,1.61856,0.41994,26.9113
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,31,7.60026,0.221403,1.43404,0.339905,46.3561
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,32,8.62375,0.221403,2.92386,0.339905,46.3561
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,33,8.27433,9.08E+06,0.948505,1.19E+07,34.2821
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,34,8.07881,,1.48974,,23.5447
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,35,8.53974,,0.78858,,23.5447
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,36,8.43189,2.57E+07,2.09764,9.49E+07,43.4344
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,37,8.3006,2.57E+07,1.68527,9.49E+07,43.4344
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,38,7.73263,0.249135,1.49032,0.445857,156.227
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,39,7.63761,0.35653,2.1898,0.837243,41.0745
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,40,8.66193,,3.0867,,18.8066
rfe-wzzE-rffEDGHCA-wzxE-rffT-wzyE-rffM,12781,1757,41,8.52361,1.37E+07,1.65513,4.75E+07,58.2011
yifK,1386,1758,0,-10,5.88203,32.7999,13.613,32.1418
yifK,1386,1758,1,-6.88133,2.14902,16.9357,3.18347,103.919
yifK,1386,1758,2,-10,7.96673,43.9463,24.1045,19.8112
yifK,1386,1758,3,-10,10.0661,50.4342,35.3428,32.9394
argX-hisR-leuT-proM,437,1759,0,-1.67739,0.0775583,1.78873,0.0359281,3555.35
hemCDXY,4081,1763,0,0.564982,0.108057,2.07662,0.0669915,23.2695
hemCDXY,4081,1763,1,0.157356,0.144766,2.28579,0.0926359,31.2817
hemCDXY,4081,1763,2,0.20489,0.140913,2.39433,0.0908196,16.6454
hemCDXY,4081,1763,3,0.668593,0.1158,1.64009,0.0699741,29.2104
hemCDXY,4081,1763,4,0.825003,0.102016,1.38495,0.0640984,55.209
hemCDXY,4081,1763,5,1.48806,0.115906,1.68572,0.0717462,23.2917
hemCDXY,4081,1763,6,1.12723,0.18182,2.03168,0.109015,16.9149
hemCDXY,4081,1763,7,0.88403,0.116769,2.18201,0.0754878,30.2416
hemCDXY,4081,1763,8,0.959848,0.109755,2.12197,0.0713171,19.5708
hemCDXY,4081,1763,9,0.620688,0.159512,2.35859,0.102296,41.2752
hemCDXY,4081,1763,10,0.594827,0.145697,2.25762,0.0914018,26.9378
hemCDXY,4081,1763,11,2.55249,0.199556,1.90672,0.12127,8.74942
hemCDXY,4081,1763,12,2.52874,0.186727,1.76729,0.106523,20.4509
cyaA,2547,1764,0,0.720767,0.0540791,0.923194,0.0358969,127.552
cyaA,2547,1764,1,0.900312,0.062984,0.895715,0.0432113,68.3477
cyaA,2547,1764,2,1.25573,0.0780977,0.74448,0.0492683,76.0454
cyaA,2547,1764,3,1.18734,0.108313,0.809172,0.0659127,46.8173
cyaA,2547,1764,4,1.17013,0.077825,0.805238,0.0462946,87.8429
cyaA,2547,1764,5,0.894468,0.073017,1.0599,0.0472682,94.597
cyaA,2547,1764,6,1.29906,0.123845,1.04434,0.0739674,56.6055
cyaA,2547,1764,7,1.89048,0.0851395,0.798761,0.0520319,78.8639
yifL-dapF-yigA-xerC-yigB,3378,1765,0,0.590756,0.07884,1.47947,0.0461146,34.7702
yifL-dapF-yigA-xerC-yigB,3378,1765,1,0.629601,0.113344,1.67519,0.0676539,40.2271
yifL-dapF-yigA-xerC-yigB,3378,1765,2,0.84521,0.141448,1.70332,0.087632,10.2399
yifL-dapF-yigA-xerC-yigB,3378,1765,3,0.656442,0.128929,1.80867,0.0775941,22.7289
yifL-dapF-yigA-xerC-yigB,3378,1765,4,0.682246,0.144913,2.1507,0.0900789,42.5409
yifL-dapF-yigA-xerC-yigB,3378,1765,5,0.86381,0.110454,2.21185,0.0724599,13.0852
yifL-dapF-yigA-xerC-yigB,3378,1765,6,2.43371,0.242099,2.08439,0.148066,3.62775
yifL-dapF-yigA-xerC-yigB,3378,1765,7,1.01279,0.282777,3.68339,0.235523,31.5297
yifL-dapF-yigA-xerC-yigB,3378,1765,8,3.24645,0.401593,4.17819,0.485559,5.41503
yifL-dapF-yigA-xerC-yigB,3378,1765,9,2.61282,0.401286,4.43368,0.46617,25.5938
yifL-dapF-yigA-xerC-yigB,3378,1765,10,4.09053,0.34412,2.54221,0.297141,13.9648
uvrD,2163,1766,0,-1.15203,0.28146,3.75501,0.201007,32.3905
uvrD,2163,1766,1,-0.153824,0.243203,3.37355,0.187,58.5033
uvrD,2163,1766,2,0.0775799,0.225249,3.25742,0.16611,33.0022
uvrD,2163,1766,3,0.281482,0.191018,3.19425,0.144497,49.4129
uvrD,2163,1766,4,0.255294,0.321256,3.79536,0.270419,10.6492
uvrD,2163,1766,5,1.12728,0.292197,3.30583,0.227014,16.2685
uvrD,2163,1766,6,0.662943,0.320671,3.96896,0.289574,15.9224
corA,951,1768,0,0.297091,0.119976,1.59813,0.074779,44.9548
corA,951,1768,1,0.825752,0.0794216,0.964515,0.0521649,71.5887
corA,951,1768,2,0.236667,0.171648,1.58212,0.107524,51.3177
rarD,891,1769,0,0.369738,0.190915,2.78062,0.137873,8.29146
rarD,891,1769,1,-0.377898,0.23467,3.10305,0.167193,17.9581
yigI,468,1770,0,-1.31264,0.268642,3.74434,0.189895,43.1759
pldA,870,1771,0,0.327093,0.0978668,1.30178,0.0593573,45.1963
pldA,870,1771,1,0.480994,0.194789,1.43096,0.124691,25.5519
recQ,1830,1772,0,0.623436,0.0733579,0.97118,0.0457789,79.144
recQ,1830,1772,1,0.81319,0.140748,0.871414,0.0997836,42.6506
recQ,1830,1772,2,1.212,0.153091,0.651616,0.0994398,31.5077
recQ,1830,1772,3,0.790555,0.132237,0.91396,0.0898866,39.2054
recQ,1830,1772,4,1.11374,0.195356,1.10952,0.116142,46.7434
recQ,1830,1772,5,0.856984,0.140041,1.03012,0.0919406,27.4035
pldB-yigL,1831,1775,0,0.592779,0.0891718,1.01307,0.0554126,72.8564
pldB-yigL,1831,1775,1,0.501138,0.155631,1.28967,0.0924282,44.8411
pldB-yigL,1831,1775,2,0.471143,0.222851,1.84504,0.15746,68.0031
pldB-yigL,1831,1775,3,-1.89902,1.28902,17.3644,3.34648,23.9635
pldB-yigL,1831,1775,4,0.261652,0.596146,9.83063,1.19225,17.9906
pldB-yigL,1831,1775,5,0.278992,0.429844,5.63251,0.523852,19.8868
metE,2262,1776,0,-0.298321,0.389705,6.43717,0.492999,20.1528
metE,2262,1776,1,-1.15054,0.462706,7.20198,0.571626,7.72113
metE,2262,1776,2,-1.23567,0.415251,7.04615,0.490225,15.6518
metE,2262,1776,3,1.78217,0.561765,6.32169,0.824587,5.29569
metE,2262,1776,4,-0.941418,0.608547,9.64643,1.01034,22.4753
metE,2262,1776,5,0.123215,0.537148,6.95835,0.745781,7.13712
metE,2262,1776,6,1.00049,0.904055,11.1252,2.08288,2.37187
udp,762,1778,0,0.0593344,0.157065,7.71655,0.237552,38.0435
udp,762,1778,1,-0.289018,0.172742,7.71863,0.256713,49.6456
ubiE-yigP-ubiB,3012,1780,0,0.871439,0.0915569,1.91924,0.0586964,26.1231
ubiE-yigP-ubiB,3012,1780,1,0.628881,0.0940859,2.08449,0.0590585,22.2431
ubiE-yigP-ubiB,3012,1780,2,0.679515,0.105027,2.1142,0.0671724,41.7028
ubiE-yigP-ubiB,3012,1780,3,0.997947,0.090624,1.88752,0.0585099,16.5654
ubiE-yigP-ubiB,3012,1780,4,1.16608,0.145604,1.81785,0.0866143,30.4611
ubiE-yigP-ubiB,3012,1780,5,1.56298,0.155756,1.47523,0.0858117,46.3208
ubiE-yigP-ubiB,3012,1780,6,0.397989,0.127592,1.99597,0.0790332,53.0246
ubiE-yigP-ubiB,3012,1780,7,1.50006,0.147562,1.64636,0.0800928,13.2337
ubiE-yigP-ubiB,3012,1780,8,1.89766,0.114521,1.5907,0.0657641,5.97121
